,Dmix,Lmix,X,velocity
0,0.003,0.01,0.0023462936,5.5507843333333335
1,0.003,0.01,0.0072526063333333,7.775637000000001
2,0.003,0.01,0.012095457,13.154794333333331
3,0.003,0.01,0.0143559633333333,19.769153333333332
4,0.003,0.01,0.0151781966666666,32.47713333333334
5,0.003,0.01,0.0159583799999999,61.032500000000006
6,0.003,0.01,0.01674259,68.38214333333333
7,0.003,0.01,0.0175693,70.34479
8,0.003,0.01,0.0183558633333333,83.82299666666667
9,0.003,0.01,0.0192126133333333,98.53094
10,0.003,0.01,0.0203125066666666,137.6812
11,0.003,0.01,0.0215701266666666,142.01789999999997
12,0.003,0.01,0.0228967533333333,141.76719999999997
13,0.003,0.01,0.0242173399999999,148.7831666666667
14,0.003,0.01,0.0255270633333333,143.8084
15,0.003,0.01,0.0268585166666666,139.24083333333334
16,0.003,0.01,0.0281849366666666,140.1714333333333
17,0.003,0.01,0.0297517833333333,163.34129999999996
18,0.003,0.01,0.0325605566666666,111.82917666666668
19,0.003,0.01,0.0355702333333333,79.37623666666666
20,0.003,0.01,0.0385799,63.703606666666666
21,0.003,0.01,0.0415892833333333,53.32062666666668
22,0.003,0.01,0.0445985233333333,45.51675
23,0.003,0.01,0.04760769,39.38853666666667
24,0.003,0.01,0.05061675,34.44953666666666
25,0.003,0.01,0.05362575,30.391526666666667
26,0.003,0.01,0.0566346633333333,27.00487333333333
27,0.003,0.01,0.05964358,24.145276666666668
28,0.003,0.01,0.0625928433333333,21.756456666666672
29,0.003,0.01,0.0655609533333333,19.69793666666667
30,0.003,0.01,0.0685697266666666,17.86648333333333
31,0.003,0.01,0.07157849,16.259403333333335
32,0.003,0.01,0.07458726,14.848883333333331
33,0.003,0.01,0.0775960799999999,13.628050000000002
34,0.003,0.01,0.0806050966666666,12.62295
35,0.003,0.01,0.0836147399999999,11.766250000000005
36,0.003,0.01,0.08662496,10.85478
37,0.003,0.01,0.0896347799999999,10.096170333333331
38,0.003,0.01,0.0926441566666666,9.453632666666666
39,0.003,0.01,0.0956533399999999,8.877253
40,0.003,0.01,0.0986623466666666,8.350191333333333
41,0.003,0.01,0.1016713666666666,7.863902999999999
42,0.003,0.01,0.1046802,7.413438333333333
43,0.003,0.01,0.1076890333333333,6.995582666666666
44,0.003,0.01,0.1106978,6.606940666666668
45,0.003,0.01,0.1137063333333333,6.243971
46,0.003,0.01,0.1169881333333333,6.056319333333334
47,0.003,0.01,0.1206019333333333,6.074231999999999
48,0.0035,0.01,0.0021637805666666,7.342122000000001
49,0.0035,0.01,0.0068790116666666,10.348257666666663
50,0.0035,0.01,0.0116321176666666,17.030140000000003
51,0.0035,0.01,0.0142803533333333,26.268766666666668
52,0.0035,0.01,0.0152179366666666,46.80230666666666
53,0.0035,0.01,0.01608964,63.14304333333333
54,0.0035,0.01,0.0170149533333333,63.23927666666667
55,0.0035,0.01,0.01796658,81.59375333333334
56,0.0035,0.01,0.0189663533333333,101.93578
57,0.0035,0.01,0.0202810199999999,130.4501
58,0.0035,0.01,0.0217641333333333,130.08839999999998
59,0.0035,0.01,0.0233073299999999,137.898
60,0.0035,0.01,0.0248395133333333,139.02643333333333
61,0.0035,0.01,0.02638299,137.9445
