,Dmix,Lmix,X,velocity
0,0.003,0.01,0.0023494791333333,1.5999766000000002
1,0.003,0.01,0.0072574416666666,2.545587666666667
2,0.003,0.01,0.012099561,3.7200096666666673
3,0.003,0.01,0.0144193,6.316382666666668
4,0.003,0.01,0.0153922766666666,8.426180999999998
5,0.003,0.01,0.0163627733333333,11.379222333333333
6,0.003,0.01,0.0173322433333333,18.87164333333333
7,0.003,0.01,0.0183300766666666,47.165129999999984
8,0.003,0.01,0.0196086066666666,68.02216
9,0.003,0.01,0.0209599666666666,54.98586666666667
10,0.003,0.01,0.0223113233333333,52.36912333333333
11,0.003,0.01,0.0236626966666666,51.23952
12,0.003,0.01,0.02501406,46.32601333333333
13,0.003,0.01,0.02636544,40.14726666666666
14,0.003,0.01,0.02771681,37.657676666666674
15,0.003,0.01,0.0297543333333333,39.04754666666667
16,0.003,0.01,0.03275785,22.374613333333336
17,0.003,0.01,0.0357685766666666,15.96842
18,0.003,0.01,0.03877922,14.90005
19,0.003,0.01,0.04178985,14.369270000000002
20,0.003,0.01,0.0448004699999999,13.63592
21,0.003,0.01,0.0478110766666666,12.739293333333334
22,0.003,0.01,0.0508216666666666,11.773053333333332
23,0.003,0.01,0.0538322533333333,10.812713333333331
24,0.003,0.01,0.0568428466666666,9.903648333333331
25,0.003,0.01,0.05985344,9.065632
26,0.003,0.01,0.06286404,8.304939666666668
27,0.003,0.01,0.0658746566666666,7.619977333333333
28,0.003,0.01,0.06888529,7.0051760000000005
29,0.003,0.01,0.0718959133333333,6.453986666666666
30,0.003,0.01,0.0749065433333333,5.959765333333335
31,0.003,0.01,0.0779171533333333,5.516883666666667
32,0.003,0.01,0.0809277466666666,5.1245916666666655
33,0.003,0.01,0.0839384766666666,4.776822666666666
34,0.003,0.01,0.08694923,4.451674666666666
35,0.003,0.01,0.0899598299999999,4.188269666666666
36,0.003,0.01,0.0929704233333333,3.954900333333333
37,0.003,0.01,0.0959810166666666,3.73779
38,0.003,0.01,0.0989916,3.53324
39,0.003,0.01,0.1020021666666666,3.3405733333333334
40,0.003,0.01,0.1050127666666666,3.1595626666666665
41,0.003,0.01,0.1080233333333333,2.989668333333333
42,0.003,0.01,0.111034,2.8296506666666668
43,0.003,0.01,0.1140888666666666,2.665583333333333
44,0.003,0.01,0.1175885,2.6140953333333337
45,0.003,0.01,0.1212029666666666,2.625155333333333
46,0.0035,0.01,0.0021183513666666,8.657828333333333
47,0.0035,0.01,0.0068583279999999,11.963349999999998
48,0.0035,0.01,0.011609048,17.875256666666665
49,0.0035,0.01,0.0143602966666666,24.07499666666667
50,0.0035,0.01,0.0154681533333333,27.715876666666663
51,0.0035,0.01,0.0165875966666666,36.61113666666667
52,0.0035,0.01,0.0177112166666666,65.05472666666667
53,0.0035,0.01,0.0190223733333333,114.26273333333334
54,0.0035,0.01,0.02059977,108.0891
55,0.0035,0.01,0.0221787266666666,103.82216666666667
56,0.0035,0.01,0.0237576933333333,99.99901666666666
57,0.0035,0.01,0.02533666,98.64864999999996
58,0.0035,0.01,0.0269156366666666,101.20441666666667
59,0.0035,0.01,0.02868889,98.83903333333336
60,0.0035,0.01,0.0315349133333333,69.7317
61,0.0035,0.01,0.0345458499999999,56.48448666666666
62,0.0035,0.01,0.03755676,48.54204666666667
63,0.0035,0.01,0.0405676433333333,42.66828666666666
64,0.0035,0.01,0.0435784633333333,37.518953333333336
65,0.0035,0.01,0.0465892333333333,32.85562
66,0.0035,0.01,0.0495999799999999,28.813730000000003
67,0.0035,0.01,0.05261072,25.382420000000007
68,0.0035,0.01,0.0556214599999999,22.46901
69,0.0035,0.01,0.0586321133333333,19.98201
70,0.0035,0.01,0.06164275,17.853076666666666
71,0.0035,0.01,0.0646534366666666,16.031876666666665
72,0.0035,0.01,0.0676641466666666,14.477193333333336
