,Dmix,Lmix,X,pressure
0,0.003,0.01,0.0053515150666666,8499305.0
1,0.003,0.01,0.0130890666666666,8498034.333333334
2,0.003,0.01,0.0183934833333333,8478838.666666666
3,0.003,0.01,0.0232125866666666,7181476.0
4,0.003,0.01,0.0253433066666666,5191131.333333333
5,0.003,0.01,0.0264502133333333,3276110.333333333
6,0.003,0.01,0.0272853633333333,2640122.0
7,0.003,0.01,0.0281675933333333,4205198.333333333
8,0.003,0.01,0.0289858233333333,2627070.6666666665
9,0.003,0.01,0.0298874733333333,3510599.0
10,0.003,0.01,0.0310163766666666,2414245.333333333
11,0.003,0.01,0.03231208,2627765.333333333
12,0.003,0.01,0.0336329233333333,2660435.6666666665
13,0.003,0.01,0.0349535933333333,2593088.6666666665
14,0.003,0.01,0.03630477,2693469.6666666665
15,0.003,0.01,0.0376113133333333,2746566.6666666665
16,0.003,0.01,0.0389626999999999,2717450.6666666665
17,0.003,0.01,0.0405663333333333,2340898.333333333
18,0.003,0.01,0.0432464533333333,3025378.333333333
19,0.003,0.01,0.04625366,3359551.6666666665
20,0.003,0.01,0.0492609366666666,3508985.6666666665
21,0.003,0.01,0.05226818,3595148.333333333
22,0.003,0.01,0.0552753566666666,3650241.0
23,0.003,0.01,0.0582825099999999,3687604.3333333335
24,0.003,0.01,0.0612896366666666,3713935.0
25,0.003,0.01,0.0642967166666666,3733029.3333333335
26,0.003,0.01,0.0673037666666666,3747201.0
27,0.003,0.01,0.0703108166666666,3757922.0
28,0.003,0.01,0.0733178166666666,3766166.0
29,0.003,0.01,0.0762316666666666,3772399.6666666665
30,0.003,0.01,0.07923155,3777460.0
31,0.003,0.01,0.0822385266666666,3781519.0
32,0.003,0.01,0.0852455133333333,3784813.3333333335
33,0.003,0.01,0.0882525666666666,3787565.3333333335
34,0.003,0.01,0.09125979,3789806.0
35,0.003,0.01,0.09426703,3791606.0
36,0.003,0.01,0.0972742666666666,3793154.0
37,0.003,0.01,0.1002815366666666,3794478.6666666665
38,0.003,0.01,0.1032887333333333,3795577.3333333335
39,0.003,0.01,0.1062958999999999,3796494.0
40,0.003,0.01,0.1093029333333333,3797266.6666666665
41,0.003,0.01,0.1123099666666666,3797926.3333333335
42,0.003,0.01,0.1153169666666666,3798491.6666666665
43,0.003,0.01,0.118324,3798978.6666666665
44,0.003,0.01,0.121331,3799395.6666666665
45,0.003,0.01,0.1243379666666666,3799729.6666666665
46,0.003,0.01,0.1276189333333333,3799929.0
47,0.003,0.01,0.1312329666666666,3799986.0
48,0.0035,0.01,0.0057310980666666,8499292.0
49,0.0035,0.01,0.01373529,8497520.333333334
50,0.0035,0.01,0.0194932799999999,8448731.666666666
51,0.0035,0.01,0.0240513433333333,6420994.0
52,0.0035,0.01,0.0258771466666666,4622178.0
53,0.0035,0.01,0.0269111733333333,2615024.333333333
54,0.0035,0.01,0.0279156233333333,3766465.3333333335
55,0.0035,0.01,0.0288840533333333,2778217.6666666665
56,0.0035,0.01,0.02992136,3251154.333333333
57,0.0035,0.01,0.0312806466666666,2549559.6666666665
58,0.0035,0.01,0.0327743266666666,2804823.0
59,0.0035,0.01,0.0343207766666666,2695071.333333333
60,0.0035,0.01,0.0358572033333333,2718820.333333333
61,0.0035,0.01,0.0374262199999999,2739875.6666666665
62,0.0035,0.01,0.0389819033333333,2770556.6666666665
63,0.0035,0.01,0.0408692533333333,2926509.6666666665
64,0.0035,0.01,0.04380655,3265368.6666666665
65,0.0035,0.01,0.0468140799999999,3444710.6666666665
66,0.0035,0.01,0.0498216966666666,3549459.6666666665
67,0.0035,0.01,0.0528293166666666,3616197.3333333335
68,0.0035,0.01,0.0558368566666666,3661411.0
69,0.0035,0.01,0.05884435,3693312.3333333335
70,0.0035,0.01,0.0618517833333333,3716507.6666666665
71,0.0035,0.01,0.0648591633333333,3733804.0
72,0.0035,0.01,0.0678665233333333,3746961.0
73,0.0035,0.01,0.0708738766666666,3757136.6666666665
74,0.0035,0.01,0.07388121,3765117.6666666665
75,0.0035,0.01,0.0768884199999999,3771460.0
76,0.0035,0.01,0.0798508766666666,3776489.3333333335
77,0.0035,0.01,0.0828026,3780541.0
78,0.0035,0.01,0.0858098,3783947.3333333335
79,0.0035,0.01,0.0888170566666666,3786809.6666666665
80,0.0035,0.01,0.0918245,3789240.3333333335
81,0.0035,0.01,0.0948319999999999,3791219.0
82,0.0035,0.01,0.0978395033333333,3792896.3333333335
83,0.0035,0.01,0.100847,3794359.3333333335
84,0.0035,0.01,0.1038545,3795599.3333333335
85,0.0035,0.01,0.1068617666666666,3796639.3333333335
86,0.0035,0.01,0.1098690666666666,3797520.6666666665
87,0.0035,0.01,0.1128763666666666,3798274.6666666665
88,0.0035,0.01,0.1158836333333333,3798921.6666666665
89,0.0035,0.01,0.1188908666666666,3799454.6666666665
90,0.0035,0.01,0.1220538666666666,3799812.3333333335
91,0.0035,0.01,0.1256440999999999,3799948.0
92,0.0035,0.01,0.1292587666666666,3799985.3333333335
93,0.004,0.01,0.0061449413666666,8499276.666666666
94,0.004,0.01,0.0144388833333333,8496740.333333334
95,0.004,0.01,0.0206433266666666,8312388.666666667
96,0.004,0.01,0.0246638833333333,5773072.666666667
97,0.004,0.01,0.02631482,3721635.0
98,0.004,0.01,0.0274042933333333,2932845.333333333
99,0.004,0.01,0.0285012199999999,3571215.333333333
100,0.004,0.01,0.0295987,3310339.6666666665
101,0.004,0.01,0.0309844266666666,3115147.6666666665
102,0.004,0.01,0.0326808633333333,3161803.333333333
103,0.004,0.01,0.0344815333333333,3181396.0
104,0.004,0.01,0.0362763699999999,3200610.333333333
105,0.004,0.01,0.0380358966666666,3235431.0
106,0.004,0.01,0.0398850799999999,3290302.6666666665
107,0.004,0.01,0.04256527,3409642.333333333
108,0.004,0.01,0.0455389133333333,3524644.6666666665
109,0.004,0.01,0.0484711533333333,3605746.6666666665
110,0.004,0.01,0.0513596433333333,3662339.6666666665
111,0.004,0.01,0.05426814,3696841.0
112,0.004,0.01,0.0571905766666666,3720668.3333333335
113,0.004,0.01,0.0601951833333333,3737857.0
114,0.004,0.01,0.0631995233333333,3750426.6666666665
115,0.004,0.01,0.06620372,3760018.3333333335
116,0.004,0.01,0.0692078433333333,3767514.3333333335
117,0.004,0.01,0.0722119233333333,3773463.3333333335
118,0.004,0.01,0.07521599,3778244.0
119,0.004,0.01,0.0782199733333333,3782122.0
120,0.004,0.01,0.0812238966666666,3785295.3333333335
121,0.004,0.01,0.08422781,3787914.3333333335
122,0.004,0.01,0.0872317333333333,3790096.0
123,0.004,0.01,0.0902356266666666,3791930.3333333335
124,0.004,0.01,0.0932395099999999,3793479.6666666665
125,0.004,0.01,0.0962433966666666,3794791.0
126,0.004,0.01,0.09918534,3795888.0
127,0.004,0.01,0.1021510333333333,3796837.6666666665
128,0.004,0.01,0.1051549333333333,3797664.0
129,0.004,0.01,0.1081587999999999,3798375.3333333335
130,0.004,0.01,0.1111626666666666,3798986.0
131,0.004,0.01,0.1141665666666666,3799489.3333333335
132,0.004,0.01,0.117327,3799827.0
133,0.004,0.01,0.1209171666666666,3799952.0
134,0.004,0.01,0.1245316666666666,3799987.0
135,0.0045,0.01,0.0066019934333333,8499254.666666666
136,0.0045,0.01,0.0152630466666666,8495337.0
137,0.0045,0.01,0.0218466166666666,7887531.666666667
138,0.0045,0.01,0.0252512133333333,5326552.0
139,0.0045,0.01,0.0267615666666666,3016965.333333333
140,0.0045,0.01,0.0279811,3623851.0
141,0.0045,0.01,0.0291734266666666,2958326.0
142,0.0045,0.01,0.0305479033333333,3405673.6666666665
143,0.0045,0.01,0.0323989733333333,3322723.6666666665
144,0.0045,0.01,0.0343789733333333,3303486.0
145,0.0045,0.01,0.0363446566666666,3347293.0
146,0.0045,0.01,0.03829071,3456590.6666666665
147,0.0045,0.01,0.0402993766666666,3558297.0
148,0.0045,0.01,0.0429472033333333,3643381.6666666665
149,0.0045,0.01,0.0457801233333333,3689833.3333333335
150,0.0045,0.01,0.0486815966666666,3716626.3333333335
151,0.0045,0.01,0.05166118,3734946.3333333335
152,0.0045,0.01,0.05466666,3748463.0
153,0.0045,0.01,0.05767197,3758724.6666666665
154,0.0045,0.01,0.06067719,3766679.0
155,0.0045,0.01,0.0636823966666666,3772932.6666666665
156,0.0045,0.01,0.0666875899999999,3777906.0
157,0.0045,0.01,0.0696927133333333,3781906.3333333335
158,0.0045,0.01,0.0726977366666666,3785149.3333333335
159,0.0045,0.01,0.07570275,3787802.3333333335
160,0.0045,0.01,0.07870778,3789990.3333333335
161,0.0045,0.01,0.0817127933333333,3791806.0
162,0.0045,0.01,0.0847178166666666,3793325.6666666665
163,0.0045,0.01,0.0877171733333333,3794601.6666666665
164,0.0045,0.01,0.0906277499999999,3795651.0
165,0.0045,0.01,0.09363281,3796572.6666666665
166,0.0045,0.01,0.0966377,3797362.3333333335
167,0.0045,0.01,0.09964257,3798039.3333333335
168,0.0045,0.01,0.1026475,3798621.0
169,0.0045,0.01,0.1056523333333333,3799124.0
170,0.0045,0.01,0.1086571999999999,3799551.0
171,0.0045,0.01,0.1117234666666666,3799860.6666666665
172,0.0045,0.01,0.1152458666666666,3799980.0
173,0.0045,0.01,0.1188602999999999,3799999.3333333335
174,0.005,0.01,0.0068588590333333,8499227.666666666
175,0.005,0.01,0.0158677599999999,8493493.333333334
176,0.005,0.01,0.0226262299999999,7468347.333333333
177,0.005,0.01,0.0256602066666666,4801536.0
178,0.005,0.01,0.0271826333333333,2873743.6666666665
179,0.005,0.01,0.0285983599999999,3480699.0
180,0.005,0.01,0.0300154966666666,3353787.333333333
181,0.005,0.01,0.0320556466666666,3339494.0
182,0.005,0.01,0.0342812099999999,3390865.0
183,0.005,0.01,0.0364479666666666,3517398.333333333
184,0.005,0.01,0.0385057933333333,3656268.3333333335
185,0.005,0.01,0.04054277,3726680.3333333335
186,0.005,0.01,0.0430801033333333,3757391.0
187,0.005,0.01,0.0459232133333333,3769277.3333333335
188,0.005,0.01,0.0489023466666666,3775827.6666666665
189,0.005,0.01,0.0519089866666666,3780649.0
190,0.005,0.01,0.0549154766666666,3784362.3333333335
191,0.005,0.01,0.0579218966666666,3787281.3333333335
192,0.005,0.01,0.0609282733333333,3789607.0
193,0.005,0.01,0.0639346233333333,3791477.0
194,0.005,0.01,0.0669409333333333,3792996.3333333335
195,0.005,0.01,0.0699472433333333,3794239.0
196,0.005,0.01,0.07295355,3795265.6666666665
197,0.005,0.01,0.0759598599999999,3796117.6666666665
198,0.005,0.01,0.0789661699999999,3796831.0
199,0.005,0.01,0.0819724566666666,3797431.3333333335
200,0.005,0.01,0.08497869,3797938.0
201,0.005,0.01,0.0879849166666666,3798368.6666666665
202,0.005,0.01,0.0909148333333333,3798728.0
203,0.005,0.01,0.0938970466666666,3799042.0
204,0.005,0.01,0.0969032033333333,3799313.0
205,0.005,0.01,0.09990932,3799548.0
206,0.005,0.01,0.1029153,3799750.6666666665
207,0.005,0.01,0.1059252333333333,3799914.6666666665
208,0.005,0.01,0.1093022666666666,3799993.0
209,0.005,0.01,0.1129167666666666,3800000.0
210,0.003,0.02,0.0053515151333333,8499305.0
211,0.003,0.02,0.0130890666666666,8498034.333333334
212,0.003,0.02,0.0183934833333333,8478838.333333334
213,0.003,0.02,0.0232125866666666,7181475.666666667
214,0.003,0.02,0.02534331,5191131.0
215,0.003,0.02,0.0264502366666666,3278086.333333333
216,0.003,0.02,0.0272576966666666,2613372.0
217,0.003,0.02,0.02814043,4222177.666666667
218,0.003,0.02,0.0289597133333333,2634267.333333333
219,0.003,0.02,0.0298565033333333,3547108.333333333
220,0.003,0.02,0.0309725633333333,2597997.0
221,0.003,0.02,0.0322184766666666,3061004.0
222,0.003,0.02,0.0335131933333333,2895286.0
223,0.003,0.02,0.03484718,3020405.333333333
224,0.003,0.02,0.0361711,3098372.6666666665
225,0.003,0.02,0.0374948966666666,3158290.0
226,0.003,0.02,0.03882897,3163262.333333333
227,0.003,0.02,0.0401803599999999,3139809.0
228,0.003,0.02,0.0415317466666666,3102271.6666666665
229,0.003,0.02,0.0428831333333333,3057622.333333333
230,0.003,0.02,0.0442345133333333,3006396.6666666665
231,0.003,0.02,0.0455859066666666,2948575.333333333
232,0.003,0.02,0.0469372933333333,2879859.6666666665
233,0.003,0.02,0.0482705533333333,2793601.0
234,0.003,0.02,0.0495969266666666,2638003.6666666665
235,0.003,0.02,0.0517868533333333,2683340.333333333
236,0.003,0.02,0.05475128,3250779.0
237,0.003,0.02,0.0576594333333333,3444441.6666666665
238,0.003,0.02,0.06066481,3555044.6666666665
239,0.003,0.02,0.0636717366666666,3623697.6666666665
240,0.003,0.02,0.0666257266666666,3668618.0
241,0.003,0.02,0.06958545,3699818.6666666665
