,Dmix,Lmix,X,velocity
0,0.003,0.01,0.0053516005,1.2759650000000002
1,0.003,0.01,0.0131724899999999,2.022214333333333
2,0.003,0.01,0.0186405666666666,6.46907
3,0.003,0.01,0.0236035,53.94847666666666
4,0.003,0.01,0.0257537833333333,100.58898333333332
5,0.003,0.01,0.0268017166666666,140.5116
6,0.003,0.01,0.0276219066666666,127.5777
7,0.003,0.01,0.02848576,109.04364666666667
8,0.003,0.01,0.0292584733333333,115.26843333333332
9,0.003,0.01,0.0301045333333333,113.34796666666664
10,0.003,0.01,0.0311088433333333,138.68296666666666
11,0.003,0.01,0.0323964433333333,152.86656666666664
12,0.003,0.01,0.03366784,146.79610000000002
13,0.003,0.01,0.03496895,154.1261
14,0.003,0.01,0.0362795333333333,148.79523333333333
15,0.003,0.01,0.0376089166666666,142.98223333333334
16,0.003,0.01,0.0389333933333333,141.6663333333333
17,0.003,0.01,0.04032929,155.37533333333334
18,0.003,0.01,0.0426976366666666,139.92676666666668
19,0.003,0.01,0.0456751299999999,89.95621333333332
20,0.003,0.01,0.04868442,70.08485333333333
21,0.003,0.01,0.05169345,57.93431
22,0.003,0.01,0.0547023533333333,49.19159666666667
23,0.003,0.01,0.05771112,42.472656666666666
24,0.003,0.01,0.0607198033333333,37.128960000000006
25,0.003,0.01,0.0637284066666666,32.77977666666667
26,0.003,0.01,0.0667369566666666,29.17331
27,0.003,0.01,0.0697454866666666,26.137956666666664
28,0.003,0.01,0.0727538966666666,23.556563333333333
29,0.003,0.01,0.0756956966666666,21.396590000000007
30,0.003,0.01,0.0786703633333333,19.51217
31,0.003,0.01,0.0816786833333333,17.828656666666667
32,0.003,0.01,0.0846870066666666,16.34143
33,0.003,0.01,0.0876953466666666,15.035216666666663
34,0.003,0.01,0.0907038733333333,13.936413333333332
35,0.003,0.01,0.0937128866666666,12.985436666666663
36,0.003,0.01,0.0967224766666666,11.92924
37,0.003,0.01,0.0997319233333333,10.997006666666667
38,0.003,0.01,0.1027409999999999,10.244636333333334
39,0.003,0.01,0.1057498333333333,9.600143999999998
40,0.003,0.01,0.1087584333333333,9.02571
41,0.003,0.01,0.1117669999999999,8.503514666666668
42,0.003,0.01,0.1147755666666666,8.024335
43,0.003,0.01,0.1177840333333333,7.582962666666666
44,0.003,0.01,0.1207923666666666,7.175674333333333
45,0.003,0.01,0.1238006333333333,6.799832666666666
46,0.003,0.01,0.1269236666666666,6.517667666666667
47,0.003,0.01,0.130494,6.463160666666667
48,0.003,0.01,0.1341085333333333,6.454362999999999
49,0.0035,0.01,0.0057320427666666,0.7075728333333335
50,0.0035,0.01,0.01385616,1.421869266666667
51,0.0035,0.01,0.0198057566666666,7.400653666666667
52,0.0035,0.01,0.0243407333333333,60.04255
53,0.0035,0.01,0.02613026,81.74668999999999
54,0.0035,0.01,0.0271680066666666,109.42034
55,0.0035,0.01,0.0281035233333333,89.92174333333334
56,0.0035,0.01,0.0290180233333333,91.14679999999998
57,0.0035,0.01,0.0299790966666666,104.2003
58,0.0035,0.01,0.0311448233333333,127.9362
59,0.0035,0.01,0.0326785933333333,133.6106333333333
60,0.0035,0.01,0.03421848,140.54946666666666
61,0.0035,0.01,0.0357689199999999,141.38016666666667
62,0.0035,0.01,0.0373111733333333,140.2199
63,0.0035,0.01,0.0388466699999999,137.40706666666665
64,0.0035,0.01,0.0404905633333333,131.63193333333334
65,0.0035,0.01,0.0431689633333333,103.24444666666666
66,0.0035,0.01,0.04617785,81.65572000000002
67,0.0035,0.01,0.0491534399999999,66.96632
68,0.0035,0.01,0.0520959766666666,56.45679666666667
69,0.0035,0.01,0.05510515,48.493296666666666
70,0.0035,0.01,0.05811413,42.40859
71,0.0035,0.01,0.0611229533333333,37.54895666666666
72,0.0035,0.01,0.06413167,33.54502333333333
73,0.0035,0.01,0.06714028,30.183910000000008
74,0.0035,0.01,0.0701488133333333,27.33049
75,0.0035,0.01,0.07312928,24.908416666666664
76,0.0035,0.01,0.0760654466666666,22.86547666666667
77,0.0035,0.01,0.0790737666666666,21.011239999999997
78,0.0035,0.01,0.0820820899999999,19.35960333333333
79,0.0035,0.01,0.08509041,17.88282666666667
80,0.0035,0.01,0.0880987366666666,16.563883333333333
81,0.0035,0.01,0.0911071633333333,15.410023333333331
82,0.0035,0.01,0.0941159233333333,14.398453333333332
83,0.0035,0.01,0.09712509,13.349773333333331
84,0.0035,0.01,0.1001343566666666,12.357956666666666
85,0.0035,0.01,0.1031433333333333,11.527436666666668
86,0.0035,0.01,0.1061521,10.819046666666669
87,0.0035,0.01,0.1091607,10.192656666666666
