,Dmix,Lmix,X,velocity
0,0.003,0.01,0.0021687742666666,7.326628666666667
1,0.003,0.01,0.0070496736666666,9.926835
2,0.003,0.01,0.0119073323333333,15.59044
3,0.003,0.01,0.0143383433333333,20.003476666666664
4,0.003,0.01,0.0152819466666666,18.62628
5,0.003,0.01,0.0161423266666666,21.90655333333333
6,0.003,0.01,0.01701955,40.53667666666666
7,0.003,0.01,0.01789101,73.31697333333335
8,0.003,0.01,0.01897513,122.25032
9,0.003,0.01,0.02030543,139.18269999999998
10,0.003,0.01,0.02165702,132.79056666666665
11,0.003,0.01,0.0229649699999999,141.77116666666663
12,0.003,0.01,0.0243148999999999,138.9921666666667
13,0.003,0.01,0.02562837,134.68859999999998
14,0.003,0.01,0.0269727433333333,135.71613333333335
15,0.003,0.01,0.028487,159.56203333333335
16,0.003,0.01,0.0312381766666666,112.61778666666666
17,0.003,0.01,0.0342485133333333,76.60700666666668
18,0.003,0.01,0.03725869,62.00867333333334
19,0.003,0.01,0.0402685533333333,51.93040666666668
20,0.003,0.01,0.0432782866666666,44.21530666666665
21,0.003,0.01,0.0462879366666666,38.10747666666667
22,0.003,0.01,0.04929752,33.160066666666665
23,0.003,0.01,0.0523070533333333,29.083039999999997
24,0.003,0.01,0.0553165266666666,25.67561
25,0.003,0.01,0.0583259999999999,22.796253333333336
26,0.003,0.01,0.0613354566666666,20.34345333333333
27,0.003,0.01,0.06434487,18.24279333333333
28,0.003,0.01,0.0673543166666666,16.437890000000003
29,0.003,0.01,0.0703282133333333,14.896233333333331
30,0.003,0.01,0.0732727766666666,13.586113333333332
31,0.003,0.01,0.0762822266666666,12.42148
32,0.003,0.01,0.07929173,11.444486666666666
33,0.003,0.01,0.0822889866666666,10.68789
34,0.003,0.01,0.0852121733333333,9.986816666666668
35,0.003,0.01,0.0882225266666666,9.401064333333332
36,0.003,0.01,0.0912324033333333,8.842161666666666
37,0.003,0.01,0.0942420866666666,8.302238000000001
38,0.003,0.01,0.0972516,7.793193999999999
39,0.003,0.01,0.1002610599999999,7.318395666666666
40,0.003,0.01,0.1032705333333333,6.877328666666667
41,0.003,0.01,0.10628,6.468478666666667
42,0.003,0.01,0.1092892999999999,6.089498
43,0.003,0.01,0.1122230999999999,5.740476999999999
44,0.003,0.01,0.1154088666666666,5.534573333333333
45,0.003,0.01,0.1189015666666666,5.5974726666666665
46,0.003,0.01,0.1225072333333333,5.653621
47,0.0035,0.01,0.0020983380666666,9.979224999999998
48,0.0035,0.01,0.0068331916666666,13.13143666666667
49,0.0035,0.01,0.0115785363333333,20.05862666666667
50,0.0035,0.01,0.0143275366666666,27.02430333333333
51,0.0035,0.01,0.0153940733333333,25.575736666666668
52,0.0035,0.01,0.01639591,36.50061666666667
53,0.0035,0.01,0.01740195,64.88127
54,0.0035,0.01,0.0185621533333333,106.18955
55,0.0035,0.01,0.0200866533333333,122.69486666666666
56,0.0035,0.01,0.0216638,126.18906666666666
57,0.0035,0.01,0.0231921166666666,129.94986666666665
58,0.0035,0.01,0.0247711933333333,132.52006666666668
59,0.0035,0.01,0.0263008433333333,131.55883333333333
60,0.0035,0.01,0.0278702466666666,128.77723333333333
61,0.0035,0.01,0.0302382099999999,103.18056333333334
62,0.0035,0.01,0.0332477266666666,78.53324333333333
63,0.0035,0.01,0.0361678933333333,63.74420666666666
64,0.0035,0.01,0.0391673899999999,53.66595666666665
65,0.0035,0.01,0.0421773766666666,46.26908666666667
66,0.0035,0.01,0.0451871066666666,40.48621333333334
67,0.0035,0.01,0.04819665,35.76674333333334
68,0.0035,0.01,0.0512060766666666,31.82396
69,0.0035,0.01,0.0542154133333333,28.481463333333338
