,Dmix,Lmix,X,pressure
0,0.003,0.01,0.0023462936,3297315.333333333
1,0.003,0.01,0.0072526063333333,3295322.6666666665
2,0.003,0.01,0.012095457,3286975.0
3,0.003,0.01,0.0143559633333333,3273272.333333333
4,0.003,0.01,0.0151781966666666,3260387.333333333
5,0.003,0.01,0.0159583799999999,3285638.333333333
6,0.003,0.01,0.01674259,3247294.333333333
7,0.003,0.01,0.0175693,3287883.333333333
8,0.003,0.01,0.0183558633333333,3199598.0
9,0.003,0.01,0.0192126133333333,3074073.333333333
10,0.003,0.01,0.0203125066666666,2597113.6666666665
11,0.003,0.01,0.0215701266666666,2568641.0
12,0.003,0.01,0.0228967533333333,2640931.0
13,0.003,0.01,0.0242173399999999,2594515.0
14,0.003,0.01,0.0255270633333333,2678856.333333333
15,0.003,0.01,0.0268585166666666,2746242.6666666665
16,0.003,0.01,0.0281849366666666,2725783.333333333
17,0.003,0.01,0.0297517833333333,2365822.6666666665
18,0.003,0.01,0.0325605566666666,3004941.333333333
19,0.003,0.01,0.0355702333333333,3355879.0
20,0.003,0.01,0.0385799,3507864.6666666665
21,0.003,0.01,0.0415892833333333,3594722.6666666665
22,0.003,0.01,0.0445985233333333,3650082.0
23,0.003,0.01,0.04760769,3687545.6666666665
24,0.003,0.01,0.05061675,3713920.3333333335
25,0.003,0.01,0.05362575,3733036.6666666665
26,0.003,0.01,0.0566346633333333,3747221.3333333335
27,0.003,0.01,0.05964358,3757955.0
28,0.003,0.01,0.0625928433333333,3766062.3333333335
29,0.003,0.01,0.0655609533333333,3772389.0
30,0.003,0.01,0.0685697266666666,3777470.3333333335
31,0.003,0.01,0.07157849,3781528.0
32,0.003,0.01,0.07458726,3784799.0
33,0.003,0.01,0.0775960799999999,3787433.3333333335
34,0.003,0.01,0.0806050966666666,3789595.3333333335
35,0.003,0.01,0.0836147399999999,3791529.0
36,0.003,0.01,0.08662496,3793182.0
37,0.003,0.01,0.0896347799999999,3794513.3333333335
38,0.003,0.01,0.0926441566666666,3795599.6666666665
39,0.003,0.01,0.0956533399999999,3796506.6666666665
40,0.003,0.01,0.0986623466666666,3797277.6666666665
41,0.003,0.01,0.1016713666666666,3797935.6666666665
42,0.003,0.01,0.1046802,3798499.6666666665
43,0.003,0.01,0.1076890333333333,3798988.0
44,0.003,0.01,0.1106978,3799412.0
45,0.003,0.01,0.1137063333333333,3799783.0
46,0.003,0.01,0.1169881333333333,3799982.6666666665
47,0.003,0.01,0.1206019333333333,3799999.3333333335
48,0.0035,0.01,0.0021637805666666,3295289.333333333
49,0.0035,0.01,0.0068790116666666,3292659.6666666665
50,0.0035,0.01,0.0116321176666666,3281494.6666666665
51,0.0035,0.01,0.0142803533333333,3255613.0
