,Dmix,Lmix,X,velocity
0,0.003,0.01,0.0053510620666666,1.39722
1,0.003,0.01,0.01306863,2.313506333333334
2,0.003,0.01,0.0183315366666666,7.132699333333335
3,0.003,0.01,0.0231133733333333,55.13306666666667
4,0.003,0.01,0.0252387833333333,102.60239666666668
5,0.003,0.01,0.02636214,148.73296666666667
6,0.003,0.01,0.0272006166666666,181.00383333333332
7,0.003,0.01,0.0280893566666666,109.74613333333332
8,0.003,0.01,0.0289490966666666,175.96540000000002
9,0.003,0.01,0.0298775999999999,129.2432
10,0.003,0.01,0.03107026,183.50176666666667
11,0.003,0.01,0.0323531233333333,161.04229999999998
12,0.003,0.01,0.03370465,167.0106
13,0.003,0.01,0.0350560933333333,161.9445333333333
14,0.003,0.01,0.0363854599999999,154.88386666666668
15,0.003,0.01,0.0377138133333333,150.00930000000002
16,0.003,0.01,0.0390652066666666,151.4640666666667
17,0.003,0.01,0.0408733066666666,165.88926666666669
18,0.003,0.01,0.0438247499999999,110.72562666666666
19,0.003,0.01,0.0468315,85.66227
20,0.003,0.01,0.0498382499999999,69.67220666666667
21,0.003,0.01,0.0528450133333333,58.55365
22,0.003,0.01,0.0558517633333333,50.38243333333333
23,0.003,0.01,0.0588584599999999,44.10466666666666
24,0.003,0.01,0.0618651433333333,39.12583666666668
25,0.003,0.01,0.0648718733333333,35.080596666666665
26,0.003,0.01,0.0678786266666666,31.73298333333333
27,0.003,0.01,0.0708853966666666,28.92257
28,0.003,0.01,0.07389215,26.534176666666664
29,0.003,0.01,0.07688136,24.492176666666676
30,0.003,0.01,0.07980537,22.762293333333336
31,0.003,0.01,0.08281197,21.198353333333333
32,0.003,0.01,0.0858186066666666,19.78227
33,0.003,0.01,0.0888253533333333,18.291473333333336
34,0.003,0.01,0.0918321466666666,16.833456666666667
35,0.003,0.01,0.09483894,15.52123
36,0.003,0.01,0.0978457299999999,14.347583333333336
37,0.003,0.01,0.1008525266666666,13.325176666666668
38,0.003,0.01,0.1038593,12.445706666666668
39,0.003,0.01,0.1068661,11.680386666666667
40,0.003,0.01,0.1098729,11.005616666666668
41,0.003,0.01,0.1128796999999999,10.405003333333331
42,0.003,0.01,0.1158864666666666,9.866494666666664
43,0.003,0.01,0.1188932666666666,9.381668
44,0.003,0.01,0.1218999999999999,8.949663
45,0.003,0.01,0.1249167333333333,8.592769333333335
46,0.003,0.01,0.1283287333333333,8.335360000000001
47,0.003,0.01,0.1319434,8.179309333333332
48,0.0035,0.01,0.0057302500666666,1.4150960000000004
49,0.0035,0.01,0.0137057633333333,2.579696333333333
50,0.0035,0.01,0.0194100733333333,10.538664
51,0.0035,0.01,0.0239299133333333,74.79331
52,0.0035,0.01,0.0257590733333333,111.10453333333332
53,0.0035,0.01,0.0268006866666666,189.87293333333332
54,0.0035,0.01,0.0277836833333333,121.72448333333334
55,0.0035,0.01,0.0288019633333333,168.71899999999997
56,0.0035,0.01,0.0298685833333333,139.61633333333333
57,0.0035,0.01,0.0312935066666666,171.04593333333332
58,0.0035,0.01,0.0327901,157.8885
59,0.0035,0.01,0.0343396366666666,157.02906666666664
60,0.0035,0.01,0.0359186133333333,152.95920000000004
61,0.0035,0.01,0.0374975566666666,148.7437333333333
62,0.0035,0.01,0.0390289933333333,144.51306666666667
63,0.0035,0.01,0.0410838999999999,128.87640000000002
64,0.0035,0.01,0.0440676733333333,102.51350666666666
65,0.0035,0.01,0.0470746933333333,84.16807999999999
66,0.0035,0.01,0.0500817733333333,70.45051333333335
67,0.0035,0.01,0.0530888166666666,60.05285
68,0.0035,0.01,0.05609585,52.13149666666666
69,0.0035,0.01,0.05910289,45.97495000000001
70,0.0035,0.01,0.0621098966666666,41.06822
71,0.0035,0.01,0.0651168733333333,37.07000000000001
72,0.0035,0.01,0.06812385,33.75251333333334
73,0.0035,0.01,0.07113083,30.95712333333334
74,0.0035,0.01,0.0741378166666666,28.56981333333333
75,0.0035,0.01,0.0771447833333333,26.506356666666665
76,0.0035,0.01,0.0801517633333333,24.70312
77,0.0035,0.01,0.08307755,23.15212333333333
78,0.0035,0.01,0.0860653666666666,21.72758
79,0.0035,0.01,0.0890723666666666,20.29015333333333
80,0.0035,0.01,0.0920794233333333,18.835886666666667
81,0.0035,0.01,0.0950864766666666,17.503006666666668
82,0.0035,0.01,0.0980935333333333,16.299963333333334
83,0.0035,0.01,0.1011006066666666,15.23279
84,0.0035,0.01,0.1041076333333333,14.30815
85,0.0035,0.01,0.1071147,13.50464333333333
86,0.0035,0.01,0.1101217666666666,12.796713333333336
87,0.0035,0.01,0.1131288333333333,12.166553333333336
88,0.0035,0.01,0.1161358,11.605753333333334
89,0.0035,0.01,0.1191426333333333,11.12642
90,0.0035,0.01,0.1223688666666666,10.758586666666666
91,0.0035,0.01,0.1259766333333333,10.51448
92,0.004,0.01,0.0061433587,1.4371823333333331
93,0.004,0.01,0.0143959366666666,2.931630333333333
94,0.004,0.01,0.0205304933333333,18.186779
95,0.004,0.01,0.02451608,89.43493
96,0.004,0.01,0.0261830666666666,136.22283333333334
97,0.004,0.01,0.0272702466666666,168.80830000000003
98,0.004,0.01,0.0283907866666666,139.85157666666663
99,0.004,0.01,0.0295472133333333,140.4737333333333
100,0.004,0.01,0.0311243299999999,149.09966666666665
101,0.004,0.01,0.03293215,146.50169999999997
102,0.004,0.01,0.0347394233333333,141.90103333333334
103,0.004,0.01,0.0365466766666666,137.01726666666664
104,0.004,0.01,0.0383507,131.1420666666667
105,0.004,0.01,0.04024915,123.5222666666667
106,0.004,0.01,0.0431018633333333,109.03286666666668
107,0.004,0.01,0.0461055266666666,92.45485000000002
108,0.004,0.01,0.0491094266666666,74.89083666666666
109,0.004,0.01,0.05202453,58.44825333333334
110,0.004,0.01,0.0549976333333333,46.51367666666667
111,0.004,0.01,0.0579216266666666,39.411283333333344
112,0.004,0.01,0.0609254133333333,34.56579333333333
113,0.004,0.01,0.06392912,30.94264666666667
114,0.004,0.01,0.0669327966666666,28.051366666666663
115,0.004,0.01,0.0699364266666666,25.66378333333334
116,0.004,0.01,0.0729400499999999,23.65086000000001
117,0.004,0.01,0.0759436766666666,21.92889333333334
118,0.004,0.01,0.0789473066666666,20.43837333333333
119,0.004,0.01,0.0819509333333333,19.13345
120,0.004,0.01,0.08495456,17.974216666666663
121,0.004,0.01,0.08795819,16.920746666666666
122,0.004,0.01,0.0909618433333333,15.940219999999998
123,0.004,0.01,0.0938789233333333,15.05552333333333
124,0.004,0.01,0.0968690433333333,14.221973333333334
125,0.004,0.01,0.0998726533333333,13.454429999999997
126,0.004,0.01,0.1028763999999999,12.755760000000002
127,0.004,0.01,0.1058799999999999,12.12353
128,0.004,0.01,0.1088836666666666,11.552993333333331
129,0.004,0.01,0.1118874,11.04208
130,0.004,0.01,0.1148908666666666,10.608876666666667
131,0.004,0.01,0.1182100333333333,10.280780000000002
132,0.004,0.01,0.1218244333333333,10.067616
133,0.0045,0.01,0.0065989797666666,1.4668403333333333
134,0.0045,0.01,0.0151990999999999,3.459459
135,0.0045,0.01,0.0216917133333333,31.980550666666662
136,0.0045,0.01,0.0250685233333333,99.42547
137,0.0045,0.01,0.02662656,167.14936666666668
138,0.0045,0.01,0.0279063766666666,126.34573333333331
139,0.0045,0.01,0.0291895533333333,155.3122333333333
140,0.0045,0.01,0.0307485333333333,140.97456666666668
141,0.0045,0.01,0.0326836133333333,138.8127666666667
142,0.0045,0.01,0.0346527666666666,130.9100666666667
143,0.0045,0.01,0.0366799366666666,118.86183333333337
144,0.0045,0.01,0.0386415933333333,102.74247
145,0.0045,0.01,0.0408825733333333,81.65680333333333
146,0.0045,0.01,0.0437434033333333,57.86806666666666
147,0.0045,0.01,0.0466414866666666,43.92004333333333
148,0.0045,0.01,0.0496464233333333,36.362660000000005
149,0.0045,0.01,0.0526510833333333,31.60637666666667
150,0.0045,0.01,0.0556556,28.12221
151,0.0045,0.01,0.0586601433333333,25.34349333333333
152,0.0045,0.01,0.06166465,23.03961333333333
153,0.0045,0.01,0.06466915,21.087746666666668
154,0.0045,0.01,0.06767365,19.409926666666667
155,0.0045,0.01,0.0706781933333333,17.951610000000002
156,0.0045,0.01,0.0736827,16.670973333333333
157,0.0045,0.01,0.0766872233333333,15.533303333333333
158,0.0045,0.01,0.0796917499999999,14.511923333333336
159,0.0045,0.01,0.0826962566666666,13.591226666666666
160,0.0045,0.01,0.0857008,12.760596666666666
161,0.0045,0.01,0.0887052266666666,12.010233333333334
162,0.0045,0.01,0.0917096599999999,11.331786666666664
163,0.0045,0.01,0.0947140866666666,10.718243333333334
164,0.0045,0.01,0.0977185266666666,10.163107333333334
165,0.0045,0.01,0.10072296,9.660327666666667
166,0.0045,0.01,0.1037274,9.204852999999998
167,0.0045,0.01,0.1067318666666666,8.795718
168,0.0045,0.01,0.1097361999999999,8.449462000000002
169,0.0045,0.01,0.1129785,8.206108
170,0.0045,0.01,0.1165888666666666,8.079813666666665
171,0.005,0.01,0.0068550337,1.4906076666666663
172,0.005,0.01,0.0157978133333333,3.999991666666667
173,0.005,0.01,0.0224671599999999,44.924909666666665
174,0.005,0.01,0.0254889933333333,106.92453666666668
175,0.005,0.01,0.0270442133333333,171.47763333333333
176,0.005,0.01,0.0284798266666666,144.26683333333327
177,0.005,0.01,0.02994787,134.9225
178,0.005,0.01,0.0320129666666666,138.55893333333333
179,0.005,0.01,0.0342687733333333,127.92910000000002
180,0.005,0.01,0.0364904766666666,104.77108333333332
181,0.005,0.01,0.0386440466666666,71.52208666666667
182,0.005,0.01,0.0409312633333333,41.11759666666667
183,0.005,0.01,0.0436938833333333,24.929556666666667
184,0.005,0.01,0.04666814,19.88135
185,0.005,0.01,0.0496736333333333,17.403986666666665
186,0.005,0.01,0.0526790733333333,15.599086666666668
187,0.005,0.01,0.0556845099999999,14.128123333333331
188,0.005,0.01,0.0586899033333333,12.885006666666666
189,0.005,0.01,0.0616952866666666,11.814496666666663
190,0.005,0.01,0.06470069,10.880346666666668
191,0.005,0.01,0.06770611,10.056814333333334
192,0.005,0.01,0.0707115266666666,9.326346
193,0.005,0.01,0.07371694,8.676315666666666
194,0.005,0.01,0.07672235,8.096140666666665
195,0.005,0.01,0.0797277533333333,7.576835
196,0.005,0.01,0.08273309,7.110758666666666
197,0.005,0.01,0.0857384266666666,6.691314666666668
198,0.005,0.01,0.0887437433333333,6.312783666666666
199,0.005,0.01,0.0917490199999999,5.970249333333332
200,0.005,0.01,0.0947542733333333,5.659521333333333
201,0.005,0.01,0.0977595466666666,5.377167333333334
202,0.005,0.01,0.1007647833333333,5.121283
203,0.005,0.01,0.1037701,4.896332666666667
204,0.005,0.01,0.1068463666666666,4.726222666666667
205,0.005,0.01,0.1103796333333333,4.636092666666666
206,0.005,0.01,0.1139940666666666,4.599562333333333
207,0.003,0.02,0.0053510621333333,1.3972206666666669
208,0.003,0.02,0.01306863,2.313506666666667
209,0.003,0.02,0.0183315366666666,7.132700000000002
210,0.003,0.02,0.0231133733333333,55.13307
211,0.003,0.02,0.0252387866666666,102.60252666666666
212,0.003,0.02,0.0263621366666666,148.71803333333338
213,0.003,0.02,0.0272005566666666,180.83303333333333
214,0.003,0.02,0.0280892766666666,109.25708666666668
