,Dmix,Lmix,X,pressure
0,0.004,0.01,0.0019069700666666,3297787.6666666665
1,0.004,0.01,0.006173047,3296041.333333333
2,0.004,0.01,0.010458479,3292452.0
3,0.004,0.01,0.0139329766666666,3285014.0
4,0.004,0.01,0.01533821,3280019.0
5,0.004,0.01,0.01662916,3264780.0
6,0.004,0.01,0.0179183233333333,3190946.333333333
7,0.004,0.01,0.01948049,3150848.6666666665
8,0.004,0.01,0.02128774,3166496.333333333
9,0.004,0.01,0.0230949966666666,3181317.6666666665
10,0.004,0.01,0.02486126,3199911.0
11,0.004,0.01,0.02658919,3238285.6666666665
12,0.004,0.01,0.02852601,3299282.0
13,0.004,0.01,0.0313615333333333,3430267.0
14,0.004,0.01,0.0342782533333333,3536782.333333333
15,0.004,0.01,0.03727667,3615120.6666666665
16,0.004,0.01,0.0402844166666666,3668931.6666666665
17,0.004,0.01,0.04329211,3705109.6666666665
18,0.004,0.01,0.0462996333333333,3726878.0
19,0.004,0.01,0.0493070966666666,3742138.0
20,0.004,0.01,0.0523145499999999,3753610.6666666665
21,0.004,0.01,0.055322,3762484.0
22,0.004,0.01,0.05832937,3769470.6666666665
23,0.004,0.01,0.06133672,3775042.3333333335
24,0.004,0.01,0.0643441199999999,3779528.6666666665
25,0.004,0.01,0.0673515466666666,3783174.0
26,0.004,0.01,0.0703589733333333,3786161.3333333335
27,0.004,0.01,0.0733664,3788625.0
28,0.004,0.01,0.0763738266666666,3790674.3333333335
29,0.004,0.01,0.0793812833333333,3792394.0
30,0.004,0.01,0.0823887433333333,3793856.6666666665
31,0.004,0.01,0.0853961999999999,3795121.0
32,0.004,0.01,0.08840366,3796213.0
33,0.004,0.01,0.0914111233333333,3797144.0
34,0.004,0.01,0.0944185866666666,3797936.6666666665
35,0.004,0.01,0.0974260199999999,3798613.3333333335
36,0.004,0.01,0.1004333,3799199.6666666665
37,0.004,0.01,0.1034411666666666,3799744.6666666665
38,0.004,0.01,0.1067815999999999,3799983.0
39,0.004,0.01,0.1103960333333333,3799984.3333333335
40,0.0045,0.01,0.0018787745,3298848.6666666665
41,0.0045,0.01,0.0061257016666666,3297850.6666666665
42,0.0045,0.01,0.010329655,3295979.6666666665
43,0.0045,0.01,0.0138250266666666,3292434.0
44,0.0045,0.01,0.01538327,3290230.333333333
45,0.0045,0.01,0.0167898566666666,3284451.6666666665
46,0.0045,0.01,0.01825039,3265112.6666666665
47,0.0045,0.01,0.0200900166666666,3269280.333333333
48,0.0045,0.01,0.02196247,3279153.6666666665
49,0.0045,0.01,0.0238413099999999,3300911.333333333
50,0.0045,0.01,0.0257131599999999,3388990.0
51,0.0045,0.01,0.0275283166666666,3499282.0
52,0.0045,0.01,0.0299540766666666,3604994.3333333335
53,0.0045,0.01,0.0328702333333333,3675856.0
54,0.0045,0.01,0.0358788666666666,3709471.0
55,0.0045,0.01,0.0388871033333333,3729965.0
56,0.0045,0.01,0.0418952266666666,3744710.3333333335
57,0.0045,0.01,0.0449032866666666,3755852.3333333335
58,0.0045,0.01,0.0479113,3764456.6666666665
59,0.0045,0.01,0.0509193133333333,3771191.3333333335
60,0.0045,0.01,0.0539273333333333,3776527.0
61,0.0045,0.01,0.0569353333333333,3780799.3333333335
62,0.0045,0.01,0.0599433266666666,3784253.3333333335
63,0.0045,0.01,0.06295125,3787067.3333333335
64,0.0045,0.01,0.06595917,3789377.0
65,0.0045,0.01,0.0689670999999999,3791289.0
66,0.0045,0.01,0.0719750266666666,3792884.6666666665
67,0.0045,0.01,0.07498295,3794230.6666666665
68,0.0045,0.01,0.07799092,3795373.3333333335
69,0.0045,0.01,0.0809989333333333,3796342.0
70,0.0045,0.01,0.0840069333333333,3797170.3333333335
71,0.0045,0.01,0.0870149566666666,3797878.0
72,0.0045,0.01,0.0900229666666666,3798486.0
73,0.0045,0.01,0.0930309266666666,3799011.0
74,0.0045,0.01,0.09603873,3799470.0
75,0.0045,0.01,0.0990565333333333,3799903.0
76,0.0045,0.01,0.1024686,3800018.0
77,0.0045,0.01,0.1060830666666666,3800001.0
78,0.005,0.01,0.0018825620666666,3299945.0
79,0.005,0.01,0.0062854483333333,3299893.0
80,0.005,0.01,0.0107743426666666,3299791.333333333
81,0.005,0.01,0.0142024766666666,3299688.6666666665
82,0.005,0.01,0.0159549033333333,3299715.0
83,0.005,0.01,0.0213747366666666,3299389.6666666665
84,0.005,0.01,0.0228697033333333,3301136.6666666665
85,0.005,0.01,0.0248200566666666,3302025.333333333
86,0.005,0.01,0.0269901499999999,3343849.0
87,0.005,0.01,0.0290730599999999,3443274.6666666665
88,0.005,0.01,0.03090813,3569746.6666666665
89,0.005,0.01,0.0322944133333333,3650954.0
90,0.005,0.01,0.03348415,3614647.3333333335
91,0.005,0.01,0.03486785,3503222.0
92,0.005,0.01,0.03703626,3364731.6666666665
93,0.005,0.01,0.0392918966666666,3304052.0
94,0.005,0.01,0.04138658,3297187.6666666665
95,0.005,0.01,0.0426812733333333,3299638.333333333
96,0.005,0.01,0.0440580499999999,3300298.6666666665
97,0.005,0.01,0.0458726933333333,3299816.6666666665
98,0.005,0.01,0.0480882766666666,3335234.6666666665
99,0.005,0.01,0.0501746033333333,3426298.6666666665
100,0.005,0.01,0.0520205266666666,3551496.333333333
101,0.005,0.01,0.05363808,3618853.3333333335
102,0.005,0.01,0.0557312133333333,3475602.6666666665
103,0.005,0.01,0.05798684,3347067.333333333
104,0.005,0.01,0.0602424633333333,3299232.6666666665
105,0.005,0.01,0.06216367,3298292.0
106,0.005,0.01,0.0634237866666666,3299529.0
107,0.005,0.01,0.0649174366666666,3299037.0
108,0.005,0.01,0.06701899,3306727.6666666665
109,0.005,0.01,0.0691876733333333,3358305.6666666665
110,0.005,0.01,0.07121459,3467375.6666666665
111,0.005,0.01,0.0729450466666666,3588305.6666666665
112,0.005,0.01,0.0746659233333333,3574978.333333333
113,0.005,0.01,0.07684481,3412644.6666666665
114,0.005,0.01,0.0791005466666666,3320607.6666666665
115,0.005,0.01,0.0812793899999999,3295707.333333333
116,0.005,0.01,0.0828352433333333,3299526.6666666665
117,0.005,0.01,0.0841180833333333,3299652.333333333
118,0.005,0.01,0.0858320799999999,3298652.333333333
119,0.005,0.01,0.0880342599999999,3323842.6666666665
120,0.005,0.01,0.0901621399999999,3402534.333333333
121,0.005,0.01,0.0920627333333333,3525967.0
122,0.005,0.01,0.0936778533333333,3610043.3333333335
123,0.005,0.01,0.0957260666666666,3480797.6666666665
124,0.005,0.01,0.0979818033333333,3349608.333333333
125,0.005,0.01,0.1002375633333333,3300013.6666666665
126,0.005,0.01,0.1021906333333333,3298285.0
127,0.005,0.01,0.1034441999999999,3299498.0
128,0.005,0.01,0.1049629999999999,3298437.333333333
129,0.005,0.01,0.1071025,3310600.6666666665
130,0.005,0.01,0.1092646666666666,3369089.333333333
131,0.005,0.01,0.1112566999999999,3483524.6666666665
132,0.005,0.01,0.1129309666666666,3598860.0
133,0.005,0.01,0.1147256666666666,3539006.6666666665
134,0.005,0.01,0.1169728,3382787.333333333
135,0.005,0.01,0.1192284999999999,3310075.6666666665
136,0.005,0.01,0.1213898333333333,3296485.0
137,0.005,0.01,0.1227410333333333,3299562.0
138,0.005,0.01,0.1240841666666666,3299702.333333333
139,0.005,0.01,0.1260554333333333,3301731.333333333
140,0.005,0.01,0.1282295666666666,3342836.333333333
141,0.005,0.01,0.1303048,3441157.6666666665
142,0.005,0.01,0.1321002999999999,3565015.333333333
143,0.005,0.01,0.1338047333333333,3579252.333333333
144,0.005,0.01,0.1360065,3417414.333333333
145,0.005,0.01,0.1382622333333333,3322626.333333333
146,0.005,0.01,0.1405003,3295927.6666666665
147,0.005,0.01,0.1420484,3299474.0
148,0.005,0.01,0.1433769333333333,3299832.6666666665
149,0.005,0.01,0.1451946333333333,3299210.6666666665
150,0.005,0.01,0.1473885333333333,3330517.333333333
151,0.005,0.01,0.1494960666666666,3417039.333333333
152,0.005,0.01,0.1513559666666666,3541371.333333333
153,0.005,0.01,0.1529762333333333,3596849.0
154,0.005,0.01,0.1550892666666666,3447786.333333333
155,0.005,0.01,0.1573450333333333,3334891.333333333
156,0.005,0.01,0.1595971666666667,3297080.6666666665
157,0.005,0.01,0.1613397666666666,3299040.0
158,0.005,0.01,0.1626005666666666,3299545.333333333
159,0.005,0.01,0.1642615,3298408.6666666665
160,0.005,0.01,0.1664458666666666,3320419.0
161,0.005,0.01,0.168588,3394810.6666666665
162,0.005,0.01,0.1705042333333333,3516677.333333333
163,0.005,0.01,0.1721162999999999,3603521.6666666665
164,0.005,0.01,0.174103,3480946.0
165,0.005,0.01,0.1763587999999999,3350020.333333333
166,0.005,0.01,0.1786144999999999,3300174.6666666665
167,0.005,0.01,0.1805387,3298239.6666666665
168,0.005,0.01,0.1817845666666667,3299469.333333333
169,0.005,0.01,0.1832999999999999,3298254.0
170,0.005,0.01,0.1854458,3312513.0
171,0.005,0.01,0.1876095,3374661.6666666665
172,0.005,0.01,0.1895816,3491254.333333333
173,0.005,0.01,0.1912217666666666,3599303.333333333
174,0.005,0.01,0.1930517666666666,3514630.333333333
175,0.005,0.01,0.1952959666666666,3368643.0
176,0.005,0.01,0.1975517333333333,3305492.6666666665
177,0.005,0.01,0.1996193666666666,3297178.6666666665
178,0.005,0.01,0.2009061666666666,3299469.0
179,0.005,0.01,0.2022935333333333,3298819.0
180,0.005,0.01,0.2043608333333333,3306155.333333333
181,0.005,0.01,0.2065382999999999,3357319.333333333
182,0.005,0.01,0.2085585666666666,3465478.6666666665
183,0.005,0.01,0.2102756,3584043.0
184,0.005,0.01,0.2120475666666666,3536201.6666666665
185,0.005,0.01,0.2142720666666666,3383246.333333333
186,0.005,0.01,0.2165278333333334,3310304.0
187,0.005,0.01,0.2186454,3296300.0
188,0.005,0.01,0.2226728999999999,3299625.0
189,0.005,0.01,0.2258385666666667,3299874.6666666665
190,0.005,0.01,0.2276603999999999,3299227.0
191,0.005,0.01,0.2298620333333333,3330747.333333333
192,0.005,0.01,0.2319671,3417445.333333333
193,0.005,0.01,0.2338277666666666,3541908.6666666665
194,0.005,0.01,0.2354234999999999,3604953.3333333335
195,0.005,0.01,0.2375200666666667,3458395.0
196,0.005,0.01,0.2397758,3339349.0
197,0.005,0.01,0.2420315333333333,3297788.333333333
198,0.005,0.01,0.2438541333333334,3298849.0
199,0.005,0.01,0.2450962,3299486.0
200,0.005,0.01,0.2466711999999999,3298278.333333333
201,0.005,0.01,0.2488404666666666,3315161.6666666665
202,0.005,0.01,0.2509954,3381424.6666666665
203,0.005,0.01,0.2529494666666667,3500379.333333333
204,0.005,0.01,0.2546106999999999,3603420.3333333335
205,0.005,0.01,0.2565687666666666,3504182.0
206,0.005,0.01,0.2588245,3361801.333333333
207,0.005,0.01,0.2610802666666666,3303379.333333333
208,0.005,0.01,0.2631197333333333,3297561.333333333
209,0.005,0.01,0.2643997333333333,3299498.333333333
210,0.005,0.01,0.2658851,3298603.6666666665
211,0.005,0.01,0.2679908333333333,3308284.0
212,0.005,0.01,0.270162,3363140.333333333
213,0.005,0.01,0.2721667999999999,3474453.333333333
214,0.005,0.01,0.2738689333333333,3591758.333333333
215,0.005,0.01,0.2756672,3538164.6666666665
216,0.005,0.01,0.2779073333333333,3383044.0
217,0.005,0.01,0.2801630666666667,3310197.333333333
218,0.005,0.01,0.2823130666666667,3296491.0
219,0.005,0.01,0.2836648,3299529.6666666665
220,0.005,0.01,0.2850430333333333,3299425.333333333
221,0.005,0.01,0.2870481666666667,3302966.333333333
222,0.005,0.01,0.2892220333333333,3347229.0
223,0.005,0.01,0.2912839,3449316.6666666665
224,0.005,0.01,0.2930505333333333,3571726.333333333
225,0.005,0.01,0.2947183333333333,3569242.333333333
226,0.005,0.01,0.296921,3408288.6666666665
227,0.005,0.01,0.2991767333333334,3319226.333333333
228,0.005,0.01,0.3013945,3295909.333333333
229,0.005,0.01,0.3028814,3299513.333333333
230,0.005,0.01,0.304184,3299834.0
231,0.005,0.01,0.3060441333333334,3299772.0
232,0.005,0.01,0.3082275,3334260.333333333
233,0.005,0.01,0.3103242666666667,3424436.333333333
234,0.005,0.01,0.3121625333333334,3548835.0
235,0.005,0.01,0.3137447333333333,3590512.333333333
236,0.005,0.01,0.3158584,3437396.0
237,0.005,0.01,0.3181141333333333,3330627.0
238,0.005,0.01,0.3203556333333334,3296528.333333333
239,0.005,0.01,0.3220333666666667,3299214.333333333
240,0.005,0.01,0.3232733,3299584.333333333
241,0.005,0.01,0.3249590666666666,3298557.333333333
242,0.005,0.01,0.3271441,3323343.333333333
243,0.005,0.01,0.3292776333333334,3401605.6666666665
244,0.005,0.01,0.3311721666666666,3524335.6666666665
245,0.005,0.01,0.3327942666666666,3595130.333333333
246,0.005,0.01,0.3348345333333334,3458482.0
247,0.005,0.01,0.3370902666666667,3339747.0
248,0.005,0.01,0.3393347,3297929.0
249,0.005,0.01,0.3414006,3298596.0
250,0.005,0.01,0.3468591,3299506.0
251,0.005,0.01,0.3483477333333333,3298645.6666666665
252,0.005,0.01,0.3504643666666666,3308487.333333333
253,0.005,0.01,0.3526311,3363375.333333333
254,0.005,0.01,0.3546367666666667,3474901.0
255,0.005,0.01,0.3563411666666666,3593475.333333333
256,0.005,0.01,0.3580952333333333,3550470.0
257,0.005,0.01,0.3603380666666667,3390705.333333333
258,0.005,0.01,0.3625938333333333,3312806.333333333
259,0.005,0.01,0.3647827666666666,3296195.0
260,0.005,0.01,0.3661758333333333,3299585.6666666665
261,0.005,0.01,0.3675129333333334,3299856.333333333
262,0.005,0.01,0.3694354666666666,3300606.6666666665
263,0.005,0.01,0.3716195333333333,3338600.0
264,0.005,0.01,0.3737038666666666,3433023.6666666665
265,0.005,0.01,0.3755211333333333,3557290.0
266,0.005,0.01,0.3772035333333333,3586735.0
267,0.005,0.01,0.3793867,3427126.0
268,0.005,0.01,0.3816424,3326396.0
269,0.005,0.01,0.3838879333333333,3296111.333333333
270,0.005,0.01,0.3855022666666666,3299379.0
271,0.005,0.01,0.3868113999999999,3299740.6666666665
272,0.005,0.01,0.3885789666666667,3298839.0
273,0.005,0.01,0.3907737333333333,3326893.0
274,0.005,0.01,0.3928957666666666,3409580.0
275,0.005,0.01,0.3947717666666668,3533250.333333333
276,0.005,0.01,0.3963888333333333,3600478.333333333
277,0.005,0.01,0.3984695333333333,3458575.0
278,0.005,0.01,0.4007252666666667,3339569.333333333
279,0.005,0.01,0.4029810000000001,3297878.333333333
280,0.005,0.01,0.4047855666666667,3298810.333333333
281,0.005,0.01,0.4060398999999999,3299503.0
282,0.005,0.01,0.4076554666666666,3298291.0
283,0.005,0.01,0.409831,3317599.6666666665
284,0.005,0.01,0.4119827333333333,3387988.6666666665
285,0.005,0.01,0.4139157666666667,3508253.0
286,0.005,0.01,0.4155397,3603340.6666666665
287,0.005,0.01,0.4174831333333333,3492408.0
288,0.005,0.01,0.4197388999999999,3355790.6666666665
289,0.005,0.01,0.4219946666666667,3301686.0
290,0.005,0.01,0.4239735,3297903.6666666665
291,0.005,0.01,0.4252272000000001,3299469.0
292,0.005,0.01,0.4267069333333333,3298373.333333333
293,0.005,0.01,0.4288310666666667,3310258.6666666665
294,0.005,0.01,0.4309993333333333,3368625.0
295,0.005,0.01,0.4329895666666666,3482786.6666666665
296,0.005,0.01,0.4346520999999999,3595595.0
297,0.005,0.01,0.4364371,3526038.333333333
298,0.005,0.01,0.4386762999999999,3375684.6666666665
299,0.005,0.01,0.4409320333333333,3307753.333333333
300,0.005,0.01,0.4430393999999999,3296824.0
301,0.005,0.01,0.4443549,3299481.6666666665
302,0.005,0.01,0.4457119,3299109.333333333
303,0.005,0.01,0.4477463,3304403.333333333
304,0.005,0.01,0.4499235,3352015.333333333
305,0.005,0.01,0.4519632666666667,3457087.6666666665
306,0.005,0.01,0.4537047666666666,3577913.333333333
307,0.005,0.01,0.4554375,3547066.6666666665
308,0.005,0.01,0.4576524666666667,3391182.0
309,0.005,0.01,0.4599081333333333,3313060.333333333
310,0.005,0.01,0.4620597666666667,3296046.6666666665
311,0.004,0.02,0.0019070227,3297569.6666666665
312,0.004,0.02,0.0061733653333333,3295545.6666666665
313,0.004,0.02,0.0104590159999999,3291562.0
314,0.004,0.02,0.0139336666666666,3283748.6666666665
315,0.004,0.02,0.0153386733333333,3279436.6666666665
316,0.004,0.02,0.0166292266666666,3264265.333333333
317,0.004,0.02,0.0179183766666666,3184587.6666666665
318,0.004,0.02,0.0194771633333333,3138907.0
319,0.004,0.02,0.0212789966666666,3153906.6666666665
320,0.004,0.02,0.02308082,3168156.6666666665
321,0.004,0.02,0.0248826533333333,3185479.6666666665
322,0.004,0.02,0.0266845833333333,3221225.333333333
323,0.004,0.02,0.0284864833333333,3268126.6666666665
324,0.004,0.02,0.0302613633333333,3310171.6666666665
325,0.004,0.02,0.0320300566666666,3342438.6666666665
326,0.004,0.02,0.0338318866666666,3364748.0
327,0.004,0.02,0.0356337166666666,3377691.6666666665
328,0.004,0.02,0.0374355466666666,3381006.6666666665
